Order ID,Product,Quantity Ordered,Price Each,Order,,Time,Purchase Address,,,,,Date
148328,Apple Airpods Headphones,1,150,01/24/19,,22:40,"811 Highland St, Boston, MA 02215",,,,,01/24/19
147247,Google Phone,1,600,01/24/19,,22:43,"845 Meadow St, Austin, TX 73301",,,,,01/24/19
147247,USB-C Charging Cable,1,11.95,01/24/19,,22:43,"343 Hickory St, Boston, MA 02215",,,,,01/24/19
144222,Apple Airpods Headphones,1,150,01/24/19,,23:04,"935 North St, Los Angeles, CA 90001",,,,,01/24/19
143080,Apple Airpods Headphones,1,150,01/24/19,,23:06,"271 Lincoln St, Atlanta, GA 30301",,,,,01/24/19
145515,Wired Headphones,1,11.99,01/24/19,,23:13,"608 4th St, Dallas, TX 75001",,,,,01/24/19
141845,AAA Batteries (4-pack),1,2.99,01/24/19,,23:20,"965 9th St, San Francisco, CA 94016",,,,,01/24/19
142172,Apple Airpods Headphones,1,150,01/24/19,,23:25,"533 South St, Los Angeles, CA 90001",,,,,01/24/19
142981,Apple Airpods Headphones,1,150,01/24/19,,23:26,"540 Walnut St, New York City, NY 10001",,,,,01/24/19
147351,Bose SoundSport Headphones,1,99.99,01/24/19,,23:26,"424 North St, New York City, NY 10001",,,,,01/24/19
148103,Lightning Charging Cable,1,14.95,01/24/19,,23:26,"283 Forest St, San Francisco, CA 94016",,,,,01/24/19
146999,AAA Batteries (4-pack),1,2.99,01/24/19,,23:28,"401 Walnut St, Los Angeles, CA 90001",,,,,01/24/19
148860,Wired Headphones,1,11.99,01/24/19,,23:31,"364 Maple St, Dallas, TX 75001",,,,,01/24/19
145790,AA Batteries (4-pack),1,3.84,01/24/19,,23:33,"320 Highland St, New York City, NY 10001",,,,,01/24/19
144242,AA Batteries (4-pack),1,3.84,01/24/19,,23:35,"897 Willow St, New York City, NY 10001",,,,,01/24/19
141840,USB-C Charging Cable,1,11.95,01/24/19,,23:40,"769 6th St, Los Angeles, CA 90001",,,,,01/24/19
141709,Google Phone,1,600,01/24/19,,23:45,"30 6th St, Seattle, WA 98101",,,,,01/24/19
146586,Google Phone,1,600,01/24/19,,23:48,"990 Cherry St, San Francisco, CA 94016",,,,,01/24/19
148713,ThinkPad Laptop,1,999.99,01/24/19,,23:55,"482 14th St, Austin, TX 73301",,,,,01/24/19
144253,AAA Batteries (4-pack),1,2.99,01/25/19,,00:06,"806 Cherry St, New York City, NY 10001",,,,,01/25/19
147698,Apple Airpods Headphones,1,150,01/25/19,,00:39,"117 Pine St, New York City, NY 10001",,,,,01/25/19
142942,27in FHD Monitor,1,149.99,01/25/19,,00:53,"856 Johnson St, Los Angeles, CA 90001",,,,,01/25/19
144944,Wired Headphones,1,11.99,01/25/19,,01:10,"417 Park St, San Francisco, CA 94016",,,,,01/25/19
145121,USB-C Charging Cable,1,11.95,01/25/19,,01:10,"632 Hill St, San Francisco, CA 94016",,,,,01/25/19
145258,AA Batteries (4-pack),1,3.84,01/25/19,,01:13,"211 6th St, Seattle, WA 98101",,,,,01/25/19
150369,Wired Headphones,1,11.99,01/25/19,,01:14,"107 1st St, Boston, MA 02215",,,,,01/25/19
142661,USB-C Charging Cable,2,11.95,01/25/19,,01:49,"25 South St, Los Angeles, CA 90001",,,,,01/25/19
149943,AAA Batteries (4-pack),1,2.99,01/25/19,,02:30,"496 Church St, San Francisco, CA 94016",,,,,01/25/19
143151,AAA Batteries (4-pack),1,2.99,01/25/19,,05:31,"277 Ridge St, Boston, MA 02215",,,,,01/25/19
147265,iPhone,1,700,01/25/19,,06:22,"345 1st St, San Francisco, CA 94016",,,,,01/25/19
150200,Wired Headphones,1,11.99,01/25/19,,06:23,"896 8th St, San Francisco, CA 94016",,,,,01/25/19
143180,USB-C Charging Cable,1,11.95,01/25/19,,06:26,"606 Hill St, New York City, NY 10001",,,,,01/25/19
147742,USB-C Charging Cable,1,11.95,01/25/19,,06:57,"606 Hill St, New York City, NY 10001",,,,,01/25/19
149764,20in Monitor,1,109.99,01/25/19,,07:28,"464 13th St, Boston, MA 02215",,,,,01/25/19
142468,Apple Airpods Headphones,1,150,01/25/19,,07:35,"123 10th St, Seattle, WA 98101",,,,,01/25/19
142673,Macbook Pro Laptop,1,1700,01/25/19,,07:38,"118 Cedar St, Atlanta, GA 30301",,,,,01/25/19
147179,Lightning Charging Cable,1,14.95,01/25/19,,07:45,"582 North St, Austin, TX 73301",,,,,01/25/19
147179,AA Batteries (4-pack),2,3.84,01/25/19,,07:45,"613 Willow St, Atlanta, GA 30301",,,,,01/25/19
144476,AA Batteries (4-pack),1,3.84,01/25/19,,08:02,"656 Sunset St, New York City, NY 10001",,,,,01/25/19
146294,AA Batteries (4-pack),1,3.84,01/25/19,,08:02,"141 Ridge St, Los Angeles, CA 90001",,,,,01/25/19
141294,Bose SoundSport Headphones,1,99.99,01/25/19,,08:12,"7 5th St, New York City, NY 10001",,,,,01/25/19
143812,Bose SoundSport Headphones,1,99.99,01/25/19,,08:14,"429 Adams St, Seattle, WA 98101",,,,,01/25/19
146806,34in Ultrawide Monitor,1,379.99,01/25/19,,08:22,"729 Jackson St, Portland, OR 97035",,,,,01/25/19
142676,AA Batteries (4-pack),1,3.84,01/25/19,,08:24,"369 6th St, New York City, NY 10001",,,,,01/25/19
145334,Google Phone,1,600,01/25/19,,08:26,"232 2nd St, Dallas, TX 75001",,,,,01/25/19
147119,Lightning Charging Cable,1,14.95,01/25/19,,08:28,"622 Lincoln St, San Francisco, CA 94016",,,,,01/25/19
145999,Wired Headphones,1,11.99,01/25/19,,08:55,"156 11th St, New York City, NY 10001",,,,,01/25/19
149012,USB-C Charging Cable,1,11.95,01/25/19,,09:00,"619 South St, Atlanta, GA 30301",,,,,01/25/19
149599,USB-C Charging Cable,1,11.95,01/25/19,,09:00,"238 Cedar St, Boston, MA 02215",,,,,01/25/19
147137,AA Batteries (4-pack),1,3.84,01/25/19,,09:08,"428 8th St, New York City, NY 10001",,,,,01/25/19
148311,27in FHD Monitor,1,149.99,01/25/19,,09:12,"115 Lake St, San Francisco, CA 94016",,,,,01/25/19
147714,USB-C Charging Cable,1,11.95,01/25/19,,09:14,"652 Spruce St, Seattle, WA 98101",,,,,01/25/19
143339,AA Batteries (4-pack),1,3.84,01/25/19,,09:15,"510 Dogwood St, Portland, ME 04101",,,,,01/25/19
147697,Lightning Charging Cable,2,14.95,01/25/19,,09:28,"114 Park St, New York City, NY 10001",,,,,01/25/19
146656,AAA Batteries (4-pack),2,2.99,01/25/19,,09:38,"203 Main St, San Francisco, CA 94016",,,,,01/25/19
147460,Apple Airpods Headphones,1,150,01/25/19,,09:38,"310 Highland St, Atlanta, GA 30301",,,,,01/25/19
142412,20in Monitor,1,109.99,01/25/19,,09:40,"580 6th St, Boston, MA 02215",,,,,01/25/19
146946,iPhone,1,700,01/25/19,,09:46,"148 Walnut St, Boston, MA 02215",,,,,01/25/19
146946,Wired Headphones,1,11.99,01/25/19,,09:46,"974 Cedar St, Boston, MA 02215",,,,,01/25/19
147104,34in Ultrawide Monitor,1,379.99,01/25/19,,09:51,"363 9th St, San Francisco, CA 94016",,,,,01/25/19
145871,USB-C Charging Cable,1,11.95,01/25/19,,09:57,"231 Madison St, Portland, ME 04101",,,,,01/25/19
150458,27in 4K Gaming Monitor,1,389.99,01/25/19,,10:01,"35 Forest St, Dallas, TX 75001",,,,,01/25/19
147080,Macbook Pro Laptop,1,1700,01/25/19,,10:10,"815 South St, San Francisco, CA 94016",,,,,01/25/19
145830,AA Batteries (4-pack),1,3.84,01/25/19,,10:16,"248 Center St, Atlanta, GA 30301",,,,,01/25/19
144980,Lightning Charging Cable,2,14.95,01/25/19,,10:17,"248 Center St, Atlanta, GA 30301",,,,,01/25/19
147443,AAA Batteries (4-pack),1,2.99,01/25/19,,10:17,"674 Dogwood St, Boston, MA 02215",,,,,01/25/19
146138,USB-C Charging Cable,1,11.95,01/25/19,,10:25,"211 Jefferson St, New York City, NY 10001",,,,,01/25/19
148105,AAA Batteries (4-pack),2,2.99,01/25/19,,10:40,"11 14th St, San Francisco, CA 94016",,,,,01/25/19
148994,27in FHD Monitor,1,149.99,01/25/19,,10:42,"742 Lake St, San Francisco, CA 94016",,,,,01/25/19
143331,Wired Headphones,1,11.99,01/25/19,,10:47,"456 Walnut St, Los Angeles, CA 90001",,,,,01/25/19
141543,Lightning Charging Cable,1,14.95,01/25/19,,10:48,"324 North St, Austin, TX 73301",,,,,01/25/19
150483,Vareebadd Phone,1,400,01/25/19,,10:48,"923 9th St, Austin, TX 73301",,,,,01/25/19
147196,AAA Batteries (4-pack),5,2.99,01/25/19,,10:53,"421 Walnut St, San Francisco, CA 94016",,,,,01/25/19
148549,Bose SoundSport Headphones,1,99.99,01/25/19,,10:53,"194 12th St, Austin, TX 73301",,,,,01/25/19
149890,Bose SoundSport Headphones,1,99.99,01/25/19,,10:59,"176 Ridge St, Dallas, TX 75001",,,,,01/25/19
145528,20in Monitor,1,109.99,01/25/19,,11:01,"263 Washington St, New York City, NY 10001",,,,,01/25/19
145444,Lightning Charging Cable,2,14.95,01/25/19,,11:06,"739 Hill St, Portland, OR 97035",,,,,01/25/19
141491,Bose SoundSport Headphones,1,99.99,01/25/19,,11:10,"965 Hill St, Dallas, TX 75001",,,,,01/25/19
149767,AA Batteries (4-pack),3,3.84,01/25/19,,11:10,"879 Church St, Los Angeles, CA 90001",,,,,01/25/19
141869,20in Monitor,1,109.99,01/25/19,,11:13,"816 5th St, Austin, TX 73301",,,,,01/25/19
144366,AA Batteries (4-pack),1,3.84,01/25/19,,11:25,"489 7th St, New York City, NY 10001",,,,,01/25/19
144499,Google Phone,1,600,01/25/19,,11:25,"750 Maple St, Austin, TX 73301",,,,,01/25/19
147986,Apple Airpods Headphones,1,150,01/25/19,,11:25,"602 14th St, San Francisco, CA 94016",,,,,01/25/19
145975,Flatscreen TV,1,300,01/25/19,,11:26,Purchase Address,,,,,01/25/19
149694,AAA Batteries (4-pack),2,2.99,01/25/19,,11:26,"232 14th St, Dallas, TX 75001",,,,,01/25/19
142784,AAA Batteries (4-pack),4,2.99,01/25/19,,11:27,"704 Ridge St, San Francisco, CA 94016",,,,,01/25/19
146608,27in 4K Gaming Monitor,1,389.99,01/25/19,,11:27,"256 8th St, Portland, ME 04101",,,,,01/25/19
143909,Wired Headphones,1,11.99,01/25/19,,11:30,"998 Elm St, Austin, TX 73301",,,,,01/25/19
149951,USB-C Charging Cable,1,11.95,01/25/19,,11:34,"56 Madison St, San Francisco, CA 94016",,,,,01/25/19
144186,Bose SoundSport Headphones,1,99.99,01/25/19,,11:36,"273 4th St, San Francisco, CA 94016",,,,,01/25/19
145396,AAA Batteries (4-pack),1,2.99,01/25/19,,11:39,"254 Adams St, San Francisco, CA 94016",,,,,01/25/19
147504,USB-C Charging Cable,1,11.95,01/25/19,,11:39,"347 Walnut St, New York City, NY 10001",,,,,01/25/19
149785,Lightning Charging Cable,1,14.95,01/25/19,,11:41,"697 North St, New York City, NY 10001",,,,,01/25/19
143068,Bose SoundSport Headphones,1,99.99,01/25/19,,11:49,"760 Maple St, Austin, TX 73301",,,,,01/25/19
143068,Apple Airpods Headphones,1,150,01/25/19,,11:49,"299 7th St, Dallas, TX 75001",,,,,01/25/19
146183,AAA Batteries (4-pack),1,2.99,01/25/19,,11:51,"774 North St, San Francisco, CA 94016",,,,,01/25/19
142521,20in Monitor,1,109.99,01/25/19,,11:58,"239 Maple St, Austin, TX 73301",,,,,01/25/19
141238,Wired Headphones,1,11.99,01/25/19,,11:59,"936 Main St, Los Angeles, CA 90001",,,,,01/25/19
141967,iPhone,1,700,01/25/19,,12:02,"92 Maple St, Atlanta, GA 30301",,,,,01/25/19
141967,Wired Headphones,1,11.99,01/25/19,,12:02,"846 9th St, Los Angeles, CA 90001",,,,,01/25/19
143993,27in 4K Gaming Monitor,1,389.99,01/25/19,,12:04,"460 River St, Los Angeles, CA 90001",,,,,01/25/19
142887,Wired Headphones,1,11.99,01/25/19,,12:14,"472 Forest St, Dallas, TX 75001",,,,,01/25/19
148128,iPhone,1,700,01/25/19,,12:14,"736 9th St, Atlanta, GA 30301",,,,,01/25/19
142102,AAA Batteries (4-pack),1,2.99,01/25/19,,12:15,"253 Center St, San Francisco, CA 94016",,,,,01/25/19
144946,ThinkPad Laptop,1,999.99,01/25/19,,12:17,"843 13th St, Boston, MA 02215",,,,,01/25/19
149004,USB-C Charging Cable,1,11.95,01/25/19,,12:21,"82 Center St, Dallas, TX 75001",,,,,01/25/19
144326,USB-C Charging Cable,1,11.95,01/25/19,,12:22,"602 Hill St, Los Angeles, CA 90001",,,,,01/25/19
147389,Flatscreen TV,1,300,01/25/19,,12:22,"583 Washington St, Austin, TX 73301",,,,,01/25/19
147814,Apple Airpods Headphones,1,150,01/25/19,,12:26,"120 Center St, Boston, MA 02215",,,,,01/25/19
149636,27in FHD Monitor,1,149.99,01/25/19,,12:26,"608 Wilson St, Austin, TX 73301",,,,,01/25/19
143519,AAA Batteries (4-pack),1,2.99,01/25/19,,12:27,"659 Ridge St, Atlanta, GA 30301",,,,,01/25/19
149655,Lightning Charging Cable,1,14.95,01/25/19,,12:28,"693 5th St, San Francisco, CA 94016",,,,,01/25/19
148029,iPhone,1,700,01/25/19,,12:33,"797 4th St, New York City, NY 10001",,,,,01/25/19
148029,Lightning Charging Cable,1,14.95,01/25/19,,12:33,"878 South St, Atlanta, GA 30301",,,,,01/25/19
141735,34in Ultrawide Monitor,1,379.99,01/25/19,,12:34,"945 Spruce St, New York City, NY 10001",,,,,01/25/19
142939,LG Washing Machine,1,600,01/25/19,,12:35,"761 Lakeview St, Dallas, TX 75001",,,,,01/25/19
141501,AA Batteries (4-pack),1,3.84,01/25/19,,12:38,"761 Lakeview St, Dallas, TX 75001",,,,,01/25/19
149950,Apple Airpods Headphones,1,150,01/25/19,,12:49,"780 9th St, New York City, NY 10001",,,,,01/25/19
148605,Google Phone,1,600,01/25/19,,12:51,"892 8th St, Seattle, WA 98101",,,,,01/25/19
142297,USB-C Charging Cable,1,11.95,01/25/19,,12:58,"15 Ridge St, New York City, NY 10001",,,,,01/25/19
147846,AA Batteries (4-pack),1,3.84,01/25/19,,13:00,"450 Jefferson St, Los Angeles, CA 90001",,,,,01/25/19
144646,Bose SoundSport Headphones,1,99.99,01/25/19,,13:08,"292 Lake St, Los Angeles, CA 90001",,,,,01/25/19
146644,AA Batteries (4-pack),1,3.84,01/25/19,,13:10,"784 Cherry St, Los Angeles, CA 90001",,,,,01/25/19
147780,Wired Headphones,1,11.99,01/25/19,,13:12,"277 4th St, Los Angeles, CA 90001",,,,,01/25/19
149461,AA Batteries (4-pack),1,3.84,01/25/19,,13:13,"242 Forest St, Los Angeles, CA 90001",,,,,01/25/19
149188,Bose SoundSport Headphones,1,99.99,01/25/19,,13:15,"644 North St, New York City, NY 10001",,,,,01/25/19
147628,USB-C Charging Cable,2,11.95,01/25/19,,13:18,"865 Jackson St, San Francisco, CA 94016",,,,,01/25/19
146629,Bose SoundSport Headphones,1,99.99,01/25/19,,13:19,"841 Maple St, Portland, OR 97035",,,,,01/25/19
143823,27in 4K Gaming Monitor,1,389.99,01/25/19,,13:23,"154 Washington St, Dallas, TX 75001",,,,,01/25/19
146393,USB-C Charging Cable,1,11.95,01/25/19,,13:25,"663 North St, Dallas, TX 75001",,,,,01/25/19
147341,USB-C Charging Cable,1,11.95,01/25/19,,13:27,"609 Hickory St, Portland, OR 97035",,,,,01/25/19
149966,Lightning Charging Cable,1,14.95,01/25/19,,13:33,"162 6th St, New York City, NY 10001",,,,,01/25/19
142256,AAA Batteries (4-pack),1,2.99,01/25/19,,13:37,"763 Main St, Los Angeles, CA 90001",,,,,01/25/19
148940,USB-C Charging Cable,1,11.95,01/25/19,,13:39,"593 Spruce St, Los Angeles, CA 90001",,,,,01/25/19
146336,AAA Batteries (4-pack),2,2.99,01/25/19,,13:40,"879 12th St, Boston, MA 02215",,,,,01/25/19
143833,USB-C Charging Cable,1,11.95,01/25/19,,13:48,"876 9th St, New York City, NY 10001",,,,,01/25/19
141713,USB-C Charging Cable,1,11.95,01/25/19,,13:49,"848 South St, San Francisco, CA 94016",,,,,01/25/19
142188,USB-C Charging Cable,1,11.95,01/25/19,,13:49,"797 Washington St, Boston, MA 02215",,,,,01/25/19
143234,AAA Batteries (4-pack),1,2.99,01/25/19,,13:50,"852 Cherry St, Dallas, TX 75001",,,,,01/25/19
150138,Lightning Charging Cable,1,14.95,01/25/19,,13:50,"63 Washington St, Dallas, TX 75001",,,,,01/25/19
141392,Apple Airpods Headphones,1,150,01/25/19,,13:51,"212 Lakeview St, New York City, NY 10001",,,,,01/25/19
145740,Apple Airpods Headphones,1,150,01/25/19,,13:51,"20 Ridge St, Los Angeles, CA 90001",,,,,01/25/19
149858,AAA Batteries (4-pack),1,2.99,01/25/19,,13:54,"110 Dogwood St, Dallas, TX 75001",,,,,01/25/19
146110,Wired Headphones,2,11.99,01/25/19,,13:55,"459 Adams St, Seattle, WA 98101",,,,,01/25/19
148034,AA Batteries (4-pack),1,3.84,01/25/19,,13:55,"945 Wilson St, Atlanta, GA 30301",,,,,01/25/19
149224,Lightning Charging Cable,1,14.95,01/25/19,,13:55,"341 Cherry St, Atlanta, GA 30301",,,,,01/25/19
145177,Lightning Charging Cable,1,14.95,01/25/19,,14:04,"279 Highland St, Atlanta, GA 30301",,,,,01/25/19
142657,Bose SoundSport Headphones,1,99.99,01/25/19,,14:13,"577 Jefferson St, New York City, NY 10001",,,,,01/25/19
146467,Macbook Pro Laptop,1,1700,01/25/19,,14:16,"907 Highland St, San Francisco, CA 94016",,,,,01/25/19
148225,Google Phone,1,600,01/25/19,,14:30,"314 Church St, Dallas, TX 75001",,,,,01/25/19
143830,Flatscreen TV,1,300,01/25/19,,14:41,"403 12th St, Portland, OR 97035",,,,,01/25/19
149159,USB-C Charging Cable,1,11.95,01/25/19,,14:43,"775 Cherry St, Boston, MA 02215",,,,,01/25/19
150299,AA Batteries (4-pack),3,3.84,01/25/19,,14:44,"408 11th St, Los Angeles, CA 90001",,,,,01/25/19
150026,ThinkPad Laptop,1,999.99,01/25/19,,14:46,"841 11th St, Boston, MA 02215",,,,,01/25/19
143881,Wired Headphones,1,11.99,01/25/19,,14:47,"774 4th St, Dallas, TX 75001",,,,,01/25/19
142628,AAA Batteries (4-pack),2,2.99,01/25/19,,14:56,"984 South St, Los Angeles, CA 90001",,,,,01/25/19
144714,AA Batteries (4-pack),1,3.84,01/25/19,,15:03,"107 Sunset St, San Francisco, CA 94016",,,,,01/25/19
147656,AA Batteries (4-pack),1,3.84,01/25/19,,15:04,"573 Maple St, San Francisco, CA 94016",,,,,01/25/19
145949,20in Monitor,1,109.99,01/25/19,,15:05,"921 Main St, San Francisco, CA 94016",,,,,01/25/19
149606,iPhone,1,700,01/25/19,,15:08,"358 7th St, Austin, TX 73301",,,,,01/25/19
149606,Lightning Charging Cable,1,14.95,01/25/19,,15:08,"752 Meadow St, Dallas, TX 75001",,,,,01/25/19
142590,Wired Headphones,1,11.99,01/25/19,,15:14,"247 Dogwood St, San Francisco, CA 94016",,,,,01/25/19
144869,iPhone,1,700,01/25/19,,15:16,"801 Jackson St, Atlanta, GA 30301",,,,,01/25/19
146331,Lightning Charging Cable,1,14.95,01/25/19,,15:26,"7 West St, San Francisco, CA 94016",,,,,01/25/19
143583,Wired Headphones,1,11.99,01/25/19,,15:28,"197 2nd St, Boston, MA 02215",,,,,01/25/19
147835,Lightning Charging Cable,1,14.95,01/25/19,,15:29,"182 12th St, San Francisco, CA 94016",,,,,01/25/19
142916,Wired Headphones,2,11.99,01/25/19,,15:32,"537 Cedar St, New York City, NY 10001",,,,,01/25/19
144861,AA Batteries (4-pack),1,3.84,01/25/19,,15:32,"792 Pine St, New York City, NY 10001",,,,,01/25/19
144861,Lightning Charging Cable,1,14.95,01/25/19,,15:32,"382 Park St, Portland, OR 97035",,,,,01/25/19
141449,USB-C Charging Cable,1,11.95,01/25/19,,15:41,"441 4th St, San Francisco, CA 94016",,,,,01/25/19
142530,ThinkPad Laptop,1,999.99,01/25/19,,15:54,"239 Center St, Seattle, WA 98101",,,,,01/25/19
148123,AAA Batteries (4-pack),1,2.99,01/25/19,,15:58,"592 Dogwood St, Boston, MA 02215",,,,,01/25/19
143705,AA Batteries (4-pack),2,3.84,01/25/19,,16:06,"359 Madison St, Los Angeles, CA 90001",,,,,01/25/19
146759,ThinkPad Laptop,1,999.99,01/25/19,,16:06,"904 River St, Dallas, TX 75001",,,,,01/25/19
143525,AA Batteries (4-pack),3,3.84,01/25/19,,16:22,"318 Lakeview St, Austin, TX 73301",,,,,01/25/19
149955,AAA Batteries (4-pack),2,2.99,01/25/19,,16:24,"537 Johnson St, Seattle, WA 98101",,,,,01/25/19
150049,AAA Batteries (4-pack),1,2.99,01/25/19,,16:25,"545 Pine St, New York City, NY 10001",,,,,01/25/19
147016,AAA Batteries (4-pack),1,2.99,01/25/19,,16:26,"536 7th St, Austin, TX 73301",,,,,01/25/19
149015,USB-C Charging Cable,1,11.95,01/25/19,,16:34,"605 14th St, Seattle, WA 98101",,,,,01/25/19
145581,Vareebadd Phone,1,400,01/25/19,,16:39,"77 10th St, Austin, TX 73301",,,,,01/25/19
144824,20in Monitor,1,109.99,01/25/19,,16:52,"35 Adams St, Portland, OR 97035",,,,,01/25/19
146058,20in Monitor,1,109.99,01/25/19,,16:55,"494 Lake St, Dallas, TX 75001",,,,,01/25/19
146375,USB-C Charging Cable,1,11.95,01/25/19,,16:58,"199 Willow St, Boston, MA 02215",,,,,01/25/19
143355,27in 4K Gaming Monitor,1,389.99,01/25/19,,17:02,"316 Hickory St, Seattle, WA 98101",,,,,01/25/19
148380,ThinkPad Laptop,1,999.99,01/25/19,,17:04,"116 4th St, San Francisco, CA 94016",,,,,01/25/19
149615,27in FHD Monitor,1,149.99,01/25/19,,17:18,"629 10th St, San Francisco, CA 94016",,,,,01/25/19
146863,Macbook Pro Laptop,1,1700,01/25/19,,17:20,"23 Meadow St, Los Angeles, CA 90001",,,,,01/25/19
148999,Apple Airpods Headphones,1,150,01/25/19,,17:23,"239 7th St, New York City, NY 10001",,,,,01/25/19
142594,USB-C Charging Cable,1,11.95,01/25/19,,17:25,"127 10th St, Boston, MA 02215",,,,,01/25/19
143221,AAA Batteries (4-pack),1,2.99,01/25/19,,17:32,"127 10th St, Boston, MA 02215",,,,,01/25/19
143654,AA Batteries (4-pack),1,3.84,01/25/19,,17:36,"554 Sunset St, Austin, TX 73301",,,,,01/25/19
146645,Lightning Charging Cable,1,14.95,01/25/19,,17:36,"727 9th St, Austin, TX 73301",,,,,01/25/19
144095,Flatscreen TV,1,300,01/25/19,,17:43,"348 Lincoln St, Portland, ME 04101",,,,,01/25/19
142807,27in 4K Gaming Monitor,1,389.99,01/25/19,,17:44,"599 Madison St, Boston, MA 02215",,,,,01/25/19
144487,Google Phone,1,600,01/25/19,,17:46,"694 Ridge St, New York City, NY 10001",,,,,01/25/19
144672,Google Phone,1,600,01/25/19,,17:49,"584 Hickory St, New York City, NY 10001",,,,,01/25/19
144786,Wired Headphones,1,11.99,01/25/19,,17:49,"952 5th St, Boston, MA 02215",,,,,01/25/19
146018,AA Batteries (4-pack),1,3.84,01/25/19,,17:53,"423 13th St, Los Angeles, CA 90001",,,,,01/25/19
144498,Wired Headphones,1,11.99,01/25/19,,17:58,"282 11th St, Dallas, TX 75001",,,,,01/25/19
141379,AA Batteries (4-pack),1,3.84,01/25/19,,18:00,"716 Park St, New York City, NY 10001",,,,,01/25/19
142558,Vareebadd Phone,1,400,01/25/19,,18:00,"837 Maple St, Atlanta, GA 30301",,,,,01/25/19
143825,USB-C Charging Cable,1,11.95,01/25/19,,18:11,"966 10th St, New York City, NY 10001",,,,,01/25/19
145586,USB-C Charging Cable,4,11.95,01/25/19,,18:17,"773 Willow St, San Francisco, CA 94016",,,,,01/25/19
144754,LG Washing Machine,1,600,01/25/19,,18:18,"59 Lincoln St, Dallas, TX 75001",,,,,01/25/19
146452,Lightning Charging Cable,1,14.95,01/25/19,,18:18,"330 Elm St, New York City, NY 10001",,,,,01/25/19
149977,Bose SoundSport Headphones,1,99.99,01/25/19,,18:19,"385 Jackson St, Austin, TX 73301",,,,,01/25/19
146539,Lightning Charging Cable,1,14.95,01/25/19,,18:21,"941 Meadow St, Boston, MA 02215",,,,,01/25/19
146488,USB-C Charging Cable,1,11.95,01/25/19,,18:25,"934 Meadow St, Austin, TX 73301",,,,,01/25/19
146658,Wired Headphones,1,11.99,01/25/19,,18:26,"701 South St, Seattle, WA 98101",,,,,01/25/19
149895,Bose SoundSport Headphones,1,99.99,01/25/19,,18:26,"456 Johnson St, Boston, MA 02215",,,,,01/25/19
143149,27in FHD Monitor,1,149.99,01/25/19,,18:27,"562 7th St, Boston, MA 02215",,,,,01/25/19
148594,AAA Batteries (4-pack),1,2.99,01/25/19,,18:27,"785 10th St, Dallas, TX 75001",,,,,01/25/19
148594,Apple Airpods Headphones,1,150,01/25/19,,18:27,"179 9th St, Los Angeles, CA 90001",,,,,01/25/19
143645,Wired Headphones,1,11.99,01/25/19,,18:31,Purchase Address,,,,,01/25/19
142568,27in FHD Monitor,1,149.99,01/25/19,,18:32,"813 Main St, New York City, NY 10001",,,,,01/25/19
147585,20in Monitor,1,109.99,01/25/19,,18:38,"608 Hickory St, Seattle, WA 98101",,,,,01/25/19
148169,AA Batteries (4-pack),1,3.84,01/25/19,,18:42,"553 Lake St, Portland, OR 97035",,,,,01/25/19
149142,Flatscreen TV,1,300,01/25/19,,18:43,"578 14th St, Austin, TX 73301",,,,,01/25/19
141527,Apple Airpods Headphones,1,150,01/25/19,,18:52,"313 12th St, Boston, MA 02215",,,,,01/25/19
144607,USB-C Charging Cable,1,11.95,01/25/19,,18:57,"313 12th St, Boston, MA 02215",,,,,01/25/19
144607,iPhone,1,700,01/25/19,,18:57,"666 11th St, Dallas, TX 75001",,,,,01/25/19
142401,USB-C Charging Cable,1,11.95,01/25/19,,18:59,"787 Lake St, New York City, NY 10001",,,,,01/25/19
142587,iPhone,1,700,01/25/19,,18:59,"937 11th St, San Francisco, CA 94016",,,,,01/25/19
142587,Lightning Charging Cable,1,14.95,01/25/19,,18:59,"472 Jackson St, Atlanta, GA 30301",,,,,01/25/19
143470,Wired Headphones,1,11.99,01/25/19,,19:01,"262 Forest St, New York City, NY 10001",,,,,01/25/19
147561,Lightning Charging Cable,1,14.95,01/25/19,,19:03,"458 1st St, Boston, MA 02215",,,,,01/25/19
143426,USB-C Charging Cable,2,11.95,01/25/19,,19:04,"279 Willow St, Boston, MA 02215",,,,,01/25/19
143622,AA Batteries (4-pack),1,3.84,01/25/19,,19:05,"693 13th St, San Francisco, CA 94016",,,,,01/25/19
145297,AA Batteries (4-pack),1,3.84,01/25/19,,19:06,"230 6th St, Boston, MA 02215",,,,,01/25/19
144174,27in 4K Gaming Monitor,1,389.99,01/25/19,,19:12,"403 Lakeview St, Seattle, WA 98101",,,,,01/25/19
144071,ThinkPad Laptop,1,999.99,01/25/19,,19:17,"376 2nd St, San Francisco, CA 94016",,,,,01/25/19
141247,27in FHD Monitor,1,149.99,01/25/19,,19:19,"952 7th St, Portland, ME 04101",,,,,01/25/19
145886,Wired Headphones,1,11.99,01/25/19,,19:21,"113 Dogwood St, Atlanta, GA 30301",,,,,01/25/19
142705,Lightning Charging Cable,1,14.95,01/25/19,,19:24,"556 North St, New York City, NY 10001",,,,,01/25/19
146209,Lightning Charging Cable,1,14.95,01/25/19,,19:30,"724 Center St, San Francisco, CA 94016",,,,,01/25/19
148957,Wired Headphones,2,11.99,01/25/19,,19:31,"466 Chestnut St, Atlanta, GA 30301",,,,,01/25/19
